accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0.8986149430274963,0.33147308230400085,0.754601240158081,0.27394208312034607,0.975452184677124,0.11212534457445145,0.9642857313156128,0.8350515365600586
0.9878116250038147,0.05314607545733452,0.9655172228813171,0.9354120492935181,0.9806201457977295,0.07358595728874207,0.988095223903656,0.8556700944900513
0.9955678582191467,0.02405705489218235,0.9931662678718567,0.9710467457771301,0.9870800971984863,0.051212064921855927,0.9578947424888611,0.938144326210022
0.998060941696167,0.01055626105517149,0.9955157041549683,0.9888641238212585,0.9832041263580322,0.06950648874044418,0.9468085169792175,0.9175257682800293
0.9988919496536255,0.0055432990193367004,0.9977628588676453,0.993318498134613,0.9819121360778809,0.07964576780796051,0.9462365508079529,0.907216489315033
0.9994459748268127,0.002099183388054371,0.9977728128433228,0.9977728128433228,0.9819121360778809,0.0824999138712883,0.9278350472450256,0.9278350472450256
