accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0.867313027381897,0.41146260499954224,0.10526315867900848,0.008908686228096485,0.8746770024299622,0.21507084369659424,0.0,0.0
0.9249307513237,0.1462121158838272,1.0,0.39643651247024536,0.9741601943969727,0.11279363930225372,1.0,0.7938144207000732
0.9897506833076477,0.055378906428813934,0.9904761910438538,0.9265033602714539,0.9806201457977295,0.06830089539289474,0.988095223903656,0.8556700944900513
0.9950138330459595,0.019653134047985077,0.9886621236801147,0.9710467457771301,0.9844961166381836,0.06908809393644333,0.9775280952453613,0.8969072103500366
0.9983379244804382,0.008063698187470436,0.9977527856826782,0.9888641238212585,0.9870800971984863,0.06831494718790054,0.9677419066429138,0.9278350472450256
0.9994459748268127,0.0051583657041192055,1.0,0.9955456852912903,0.9870800971984863,0.06815515458583832,0.9677419066429138,0.9278350472450256
0.9997230172157288,0.0027755838818848133,1.0,0.9977728128433228,0.9870800971984863,0.07534310221672058,0.9677419066429138,0.9278350472450256
0.9994459748268127,0.0029983636923134327,0.9977728128433228,0.9977728128433228,0.9870800971984863,0.07606541365385056,0.9677419066429138,0.9278350472450256
